Contract,PaymentMethod_Electronic check,InternetService_Fiber optic,TotalCharges,TechSupport,PaperlessBilling,Dependents,SeniorCitizen,PhoneService,gender_Male,Churn
1,1,1,69.6,0,1,0,0,1,0,1
2,1,0,4059.35,1,0,0,0,1,1,1
1,1,1,6851.65,0,1,0,1,1,0,1
1,1,1,78.05,0,0,0,0,1,0,1
2,0,0,1187.05,1,1,0,0,0,0,0
3,0,0,5401.9,1,0,0,0,1,0,0
1,0,0,247.0,0,1,0,0,1,0,0
1,1,1,520.0,0,0,0,0,1,1,1
1,1,1,706.6,0,1,0,0,1,0,1
1,0,0,49.9,0,0,1,0,1,0,0
1,0,0,1370.35,1,1,0,0,1,0,0
1,0,0,20.25,0,1,0,0,1,0,0
1,0,1,2215.25,0,1,0,0,1,0,0
1,1,1,74.0,1,0,0,0,1,1,0
1,0,1,214.4,1,1,0,0,1,1,0
1,0,1,1871.15,0,1,0,0,1,0,0
1,0,1,6171.2,1,1,1,0,1,1,0
1,0,0,20.2,0,1,0,0,1,1,1
1,0,0,161.45,0,0,0,0,0,0,0
3,1,0,1013.2,0,0,0,0,1,1,0
1,0,0,336.7,0,1,0,0,1,1,0
1,1,0,333.65,0,0,1,0,1,1,0
3,0,1,6511.8,0,1,1,0,1,1,0
1,0,0,393.45,0,1,0,0,1,1,0
3,0,1,7009.5,1,0,1,0,1,0,0
1,1,1,2264.05,0,1,0,1,1,0,1
3,0,1,6921.7,0,1,0,0,1,0,0
2,0,0,600.25,0,1,1,0,1,1,0
1,1,0,56.35,0,1,0,0,0,1,1
3,0,0,4664.15,1,0,0,0,1,1,0
2,0,0,1441.8,0,0,0,0,1,0,0
1,0,1,5623.7,0,1,0,0,1,0,0
2,0,0,695.85,0,1,0,0,1,1,0
3,0,0,1028.75,0,0,1,0,1,0,0
2,0,0,4155.95,1,0,0,0,1,1,0
2,0,0,395.6,0,0,1,0,1,0,0
3,0,1,6330.4,0,0,0,0,1,1,0
1,0,1,2971.7,0,0,0,0,1,0,0
2,0,0,638.0,0,1,0,0,1,1,0
2,0,1,2034.25,0,0,1,0,1,1,0
1,1,1,2510.2,0,1,0,1,1,1,1
2,0,0,3419.5,1,0,1,0,1,1,0
1,0,1,2427.35,0,0,0,1,1,1,0
1,1,1,1760.25,0,1,0,1,1,0,0
1,0,1,3551.65,0,1,0,0,1,1,0
1,0,0,122.9,0,0,1,0,1,1,0
3,0,0,1424.2,0,1,1,0,1,1,0
1,1,0,2111.45,0,1,0,0,0,1,1
1,0,1,2909.95,0,1,1,0,1,1,0
1,1,0,374.0,1,0,0,0,0,0,0
1,0,0,20.25,0,1,0,0,1,0,1
1,1,0,300.8,0,1,0,0,0,0,1
1,1,1,5581.05,0,0,0,0,1,1,0
1,0,1,5676.65,0,1,0,0,1,0,0
3,0,0,3379.25,1,1,1,0,1,0,0
2,0,0,942.95,0,0,0,0,1,1,0
1,0,0,232.4,0,1,1,0,1,0,0
1,1,1,85.45,0,1,0,0,1,0,1
1,1,1,2088.45,0,1,0,1,1,1,0
2,0,1,6137.0,0,0,0,0,1,0,1
1,1,0,1434.6,0,1,0,1,0,0,0
2,0,0,3870.0,1,0,0,0,1,0,0
1,1,1,2043.45,0,1,0,0,1,1,1
1,0,1,2215.0,0,0,0,0,1,1,0
1,0,0,842.25,1,0,0,0,1,0,0
1,1,1,2576.2,0,1,0,0,1,1,1
3,0,0,1901.0,0,0,0,1,1,1,0
1,0,0,601.6,0,0,0,0,1,0,0
3,1,0,3515.25,0,0,0,0,0,1,1
1,1,1,605.45,0,1,0,1,1,1,0
1,1,0,3094.05,0,1,0,1,0,0,0
3,0,0,4929.55,1,0,0,0,1,1,0
2,0,0,595.05,0,0,0,0,1,1,0
1,1,1,469.8,0,1,0,0,1,1,1
3,0,1,8436.25,1,1,0,1,1,0,0
1,0,0,19.75,0,1,0,0,1,1,0
1,0,0,492.0,0,0,0,0,1,1,0
3,0,0,987.95,0,0,1,0,1,1,0
1,1,1,5496.9,0,1,0,1,1,0,0
2,0,0,1908.35,1,0,0,0,1,1,0
1,0,0,107.1,0,0,0,1,1,1,0
3,0,0,4575.35,1,0,1,0,0,0,0
2,0,0,4309.55,0,0,0,0,1,1,0
3,0,1,7922.75,1,0,1,0,1,1,0
1,0,1,522.35,1,1,0,0,1,1,0
2,0,0,587.7,0,0,0,1,1,1,0
2,0,0,3876.2,0,0,0,0,1,0,0
3,0,0,3778.85,1,1,0,0,0,1,0
1,1,1,1457.25,0,1,0,0,1,0,1
3,0,1,8349.45,1,0,0,0,1,1,0
1,0,0,185.6,0,1,0,0,1,1,1
1,0,0,19.5,0,0,0,0,1,0,0
1,1,1,1066.9,0,1,0,0,1,0,0
1,0,0,973.55,1,0,0,0,0,0,1
2,0,0,1226.45,0,0,1,0,1,1,0
2,0,0,342.3,0,0,1,0,1,1,0
1,0,0,985.05,0,0,1,0,1,1,0
3,0,0,3948.45,1,1,1,0,0,1,0
1,0,1,828.05,0,1,0,1,1,1,0
1,1,0,41.85,0,0,0,1,0,0,1
1,1,1,6164.7,0,1,0,0,1,0,0
1,1,1,2862.75,1,0,0,1,1,0,1
1,0,0,33.6,1,0,1,0,0,1,0
1,0,1,343.95,0,1,0,1,1,1,1
1,1,0,20.7,0,0,0,0,1,0,0
3,1,1,6590.5,1,1,1,0,1,1,0
3,0,0,717.95,0,0,1,0,1,0,0
1,1,1,2890.65,1,1,0,1,1,0,1
2,0,0,4885.85,1,0,1,0,1,0,0
1,0,1,1222.05,1,1,0,0,1,0,1
1,1,1,6871.7,1,1,0,0,1,0,0
2,0,0,405.6,0,0,0,0,1,1,0
1,0,0,208.25,0,0,0,0,1,1,0
3,0,0,1801.9,0,1,0,0,1,0,0
1,1,0,3062.45,1,1,0,1,1,0,0
3,0,0,1764.75,0,0,1,0,1,0,0
1,1,1,1816.75,0,1,1,0,1,0,0
3,0,0,1255.1,0,0,1,0,1,0,0
2,1,1,5743.05,1,1,0,0,1,1,1
3,0,0,3921.1,1,0,0,0,0,0,0
3,0,0,1463.45,0,0,1,0,1,0,0
2,0,0,189.45,0,0,0,0,1,1,0
2,0,0,96.8,0,0,1,0,1,0,0
1,1,1,408.5,0,1,0,1,1,1,0
3,0,0,1846.65,0,0,1,0,1,0,0
3,0,1,8456.75,1,1,1,0,1,0,0
1,0,0,1011.5,1,1,0,0,0,1,0
2,0,0,4263.4,1,1,0,0,0,1,0
1,0,0,2549.1,1,1,1,0,1,1,0
2,1,0,3965.05,0,1,1,1,1,0,0
1,0,1,2496.7,0,1,0,1,1,1,1
1,1,1,90.6,0,0,0,0,1,0,1
1,0,0,288.05,1,1,0,0,1,0,1
1,1,1,368.1,0,1,0,0,1,1,1
3,1,1,7840.6,1,1,0,0,1,1,0
3,0,0,6632.75,1,0,0,0,1,1,0
1,1,1,1013.35,0,1,0,1,1,1,0
1,0,0,152.95,0,1,0,0,1,1,0
2,1,1,3772.65,0,0,0,0,1,0,0
2,0,0,1026.35,0,0,1,0,1,1,0
1,0,0,19.3,0,0,0,0,1,1,0
2,0,1,5031.85,1,0,0,0,1,1,0
1,0,1,220.4,0,1,0,0,1,1,0
3,0,0,1416.5,0,0,0,0,1,0,0
1,0,0,158.35,0,0,0,0,1,1,0
1,1,1,256.6,0,1,0,0,1,0,1
3,0,0,5542.55,1,0,1,0,1,1,0
1,1,1,68.5,0,1,1,0,1,1,1
3,0,1,8443.7,1,1,0,1,1,0,0
1,1,1,791.75,0,1,0,0,1,1,1
3,0,0,5708.2,1,0,0,0,1,1,0
1,0,1,69.95,0,1,0,0,1,0,1
3,0,0,2016.3,1,0,0,0,0,0,0
2,0,0,326.65,0,0,0,0,1,0,0
2,1,1,5471.75,1,0,0,1,1,0,0
1,0,0,19.95,0,0,0,0,1,0,0
1,1,0,346.4,0,1,0,0,1,1,1
2,0,0,1061.6,0,0,1,0,1,1,0
2,0,0,1971.5,0,1,1,0,0,1,0
1,1,1,773.65,0,1,0,0,1,1,1
1,0,0,1422.05,0,0,1,0,1,0,1
1,0,0,19.75,0,0,0,0,1,0,0
1,0,0,2460.35,1,1,1,0,1,0,0
3,0,0,856.5,0,0,1,0,1,1,0
3,0,0,1275.85,0,0,1,0,1,1,0
3,1,1,7467.5,0,1,1,0,1,1,0
3,0,1,7261.75,1,1,1,0,1,1,0
1,1,1,5116.6,1,0,0,0,1,0,0
2,0,0,660.05,0,1,1,0,1,0,0
2,0,1,6590.8,1,0,0,0,1,1,0
3,0,0,1208.15,1,1,1,0,0,0,0
1,0,0,1033.9,0,1,0,0,1,0,0
1,1,1,1885.15,0,1,1,0,1,1,0
1,1,1,2467.1,0,1,0,0,1,1,1
2,0,0,989.45,0,1,0,0,1,1,1
3,0,0,2006.95,0,1,0,0,1,0,0
1,1,1,5025.0,0,0,0,0,1,0,0
2,0,1,4830.25,1,1,0,1,1,0,1
1,0,0,59.75,0,1,0,0,1,0,1
2,1,0,3088.25,1,0,1,0,1,1,0
2,0,0,3134.7,1,1,0,0,1,1,0
1,0,0,94.55,0,0,0,1,1,1,1
3,0,1,8312.4,1,1,0,0,1,0,0
1,1,1,4863.85,0,1,0,1,1,0,0
1,0,1,6871.9,1,1,0,1,1,1,1
2,1,1,6529.25,1,0,0,0,1,1,1
3,0,0,6637.9,1,1,0,0,1,0,0
2,1,1,3165.6,1,1,1,0,1,1,0
1,0,1,1454.15,0,0,0,0,1,1,1
3,1,0,6786.1,1,1,0,0,1,0,0
2,0,0,543.0,0,0,1,0,1,0,0
3,0,0,1327.15,0,1,0,0,1,1,1
1,0,1,2404.15,1,1,0,0,1,0,1
2,0,0,867.3,0,0,0,0,1,1,0
1,0,0,25.75,0,1,0,0,1,0,0
1,0,0,114.7,0,1,0,0,1,0,1
1,0,0,109.5,0,1,0,0,1,0,0
2,1,1,4692.95,0,1,0,0,1,0,0
1,0,0,546.85,0,1,1,0,1,1,0
3,0,0,1274.05,0,1,1,0,1,1,0
1,0,0,1782.4,0,1,0,0,0,1,0
2,0,1,5301.1,0,0,1,0,1,0,0
1,1,1,280.35,0,1,0,1,1,1,0
1,1,1,2897.95,0,0,0,1,1,0,0
3,0,0,3371.0,1,0,1,0,1,1,0
1,1,1,801.3,0,1,0,0,1,1,0
2,0,1,6975.25,1,1,0,1,1,0,1
1,1,1,257.05,0,0,1,0,1,1,1
3,0,0,1079.45,0,0,0,0,1,0,0
1,1,0,40.1,1,0,1,0,0,0,1
3,0,1,6997.3,1,0,1,0,1,0,0
1,1,1,2217.15,0,1,0,1,1,0,1
1,0,1,1129.1,0,1,0,0,1,0,1
2,0,1,979.05,0,1,0,0,1,0,0
2,0,0,4119.4,1,1,0,1,1,1,0
1,1,0,2568.55,1,0,1,0,1,0,1
3,0,0,3349.1,1,0,0,0,1,0,0
1,0,0,492.1,0,0,0,0,1,1,0
1,0,0,1718.95,0,1,0,1,1,0,0
2,0,0,605.25,0,0,0,0,1,0,0
3,0,0,1344.5,0,1,1,0,1,1,0
2,0,1,4267.15,0,0,0,0,1,1,0
3,0,0,1121.05,0,0,0,0,1,0,0
2,0,0,918.7,0,0,0,0,1,0,0
3,0,0,521.8,0,1,0,0,1,0,0
1,0,1,4469.1,1,1,1,0,1,1,0
1,1,1,3580.3,0,1,0,1,1,0,1
1,1,1,1729.35,0,0,0,0,1,1,0
1,1,0,1073.3,0,1,0,0,0,0,0
3,0,0,4566.5,1,1,0,0,0,1,0
1,0,0,293.3,0,1,0,0,0,0,1
3,0,0,2603.1,1,0,1,0,1,1,0
1,0,1,1783.75,1,1,0,0,1,0,0
1,1,1,2440.15,0,1,0,1,1,1,1
1,1,1,79.55,0,0,0,0,1,0,1
3,0,0,6322.1,1,0,0,0,1,1,0
2,0,0,57.4,0,1,1,0,1,0,0
2,0,0,4284.65,1,1,0,0,1,1,0
2,0,1,7138.65,1,1,0,0,1,1,0
2,1,0,1539.75,0,0,0,0,1,1,0
1,0,1,1058.1,0,1,0,1,1,0,0
1,1,1,123.8,0,1,0,0,1,0,0
2,1,1,2781.85,0,0,0,0,1,0,1
1,1,0,2731.0,0,0,0,0,1,1,0
1,0,0,20.75,0,0,0,0,1,1,0
1,1,1,89.1,0,1,0,0,1,1,1
1,0,1,497.3,0,1,0,0,1,0,0
1,1,0,711.15,0,1,0,0,1,0,0
1,1,1,1607.2,0,0,1,0,1,0,1
1,1,1,1490.95,0,1,0,0,1,1,1
3,0,0,1898.1,0,0,0,0,1,1,0
3,0,0,3273.95,1,0,1,0,1,0,0
1,0,1,2929.75,1,1,0,0,1,1,0
1,1,1,838.7,0,0,0,0,1,0,0
1,1,1,1443.65,0,1,0,1,1,0,0
3,0,1,7746.7,1,1,0,1,1,0,0
1,0,1,6951.15,0,1,0,1,1,0,0
1,0,0,214.75,1,0,0,1,0,1,0
2,0,0,2669.45,1,0,0,0,1,1,0
1,0,0,235.2,1,1,1,0,1,1,0
1,1,0,92.65,0,1,0,1,1,1,1
3,0,0,3103.25,0,0,0,1,1,0,0
1,1,1,606.25,0,1,0,1,1,0,1
3,1,0,5330.2,0,1,0,0,1,0,0
2,0,0,1403.1,0,1,1,0,1,1,0
1,0,0,2727.8,1,1,0,0,1,0,0
3,0,1,5038.45,1,1,0,0,1,0,0
1,0,0,19.1,0,1,0,0,1,0,1
1,1,1,80.3,0,1,0,1,1,1,1
1,0,0,1462.6,0,1,0,0,1,1,0
1,0,0,150.6,0,0,0,0,1,0,0
1,1,1,5960.5,0,1,1,0,1,1,0
1,1,1,74.9,0,1,0,0,1,0,1
3,0,0,1192.3,0,1,0,0,1,1,0
1,1,0,314.55,0,0,0,0,1,0,0
1,0,0,56.0,0,0,0,0,1,0,0
1,0,0,330.8,0,0,0,0,1,0,0
2,1,0,877.35,0,1,1,0,1,1,0
1,0,1,2249.1,0,1,0,0,1,0,0
1,1,1,2807.65,0,0,0,1,1,1,0
2,1,0,1696.2,1,1,0,0,1,1,0
2,0,0,1032.05,0,0,0,0,1,0,0
1,0,1,4902.8,0,1,0,0,1,0,0
3,0,0,4995.35,1,1,0,0,1,0,0
3,0,0,5034.05,1,0,0,0,1,1,0
1,1,1,1857.75,0,1,1,1,1,1,0
2,0,0,1992.85,1,0,0,1,1,1,0
1,1,1,751.65,0,1,0,1,1,0,1
1,1,0,66.95,0,0,0,0,0,1,1
2,0,0,1714.95,1,0,0,0,1,0,0
2,0,0,343.6,0,0,1,0,1,1,0
1,0,0,20.15,0,1,1,0,1,1,0
2,0,0,520.1,0,0,1,0,1,0,0
3,0,0,1387.45,0,1,1,0,1,1,0
2,0,1,7383.7,1,1,0,0,1,1,0
2,1,1,4483.95,0,1,0,0,1,0,0
1,0,1,1706.45,0,1,0,0,1,0,0
2,0,0,1327.4,0,1,0,0,1,0,0
3,0,1,5974.3,0,1,0,0,1,0,0
3,0,0,2283.3004408418656,0,0,1,0,1,0,0
1,0,1,4515.85,0,1,0,1,1,0,1
1,0,0,179.85,0,0,0,1,1,0,0
2,0,0,5040.2,1,0,0,0,1,1,0
1,0,1,165.0,0,0,0,0,1,0,1
2,0,0,422.7,0,1,0,0,1,1,0
3,0,0,3046.4,1,0,1,0,1,1,1
1,0,0,20.25,0,1,1,0,1,1,0
3,0,0,358.05,0,0,0,0,1,0,0
1,0,1,2936.25,0,1,0,0,1,1,0
1,0,0,1271.8,1,1,1,0,1,1,0
1,0,0,530.05,1,1,0,0,1,0,0
1,0,0,19.2,0,0,1,0,1,1,0
1,1,1,1808.7,0,1,0,0,1,0,1
1,1,0,1144.6,1,0,0,0,1,1,0
1,1,1,7446.9,0,1,1,0,1,0,1
1,1,0,25.1,0,1,0,1,0,1,1
3,0,1,7556.9,1,1,0,0,1,0,0
3,0,0,4858.7,0,0,1,0,1,1,0
1,0,1,6595.0,1,1,0,0,1,0,0
1,1,0,149.05,0,1,1,0,0,0,0
1,1,1,4972.1,1,1,1,1,1,0,0
1,0,0,1880.85,1,1,0,0,0,1,1
1,0,0,2045.55,0,0,1,0,1,0,0
1,1,1,2187.15,0,1,0,0,1,1,0
1,0,1,477.55,0,1,1,0,1,1,1
1,0,0,2976.95,1,1,0,0,1,0,0
1,0,0,178.7,0,0,1,0,1,1,0
3,0,0,5025.85,0,1,1,0,1,0,0
3,0,0,3353.4,1,0,0,1,0,1,0
1,0,1,1461.15,0,1,0,0,1,0,0
1,0,0,2782.4,1,1,0,0,0,0,0
2,0,0,1699.15,0,0,0,0,1,1,0
1,1,1,1496.9,0,1,0,1,1,0,1
1,0,0,452.2,0,0,1,0,1,0,0
3,0,0,4428.45,0,1,0,0,1,1,0
1,0,0,1322.55,0,1,0,0,1,0,0
1,0,1,70.45,0,1,1,0,1,1,1
2,0,0,3563.8,0,0,0,0,1,1,1
1,0,0,139.75,0,0,1,0,1,0,0
2,0,0,1927.3,1,0,0,0,1,1,0
1,0,1,3000.25,0,0,0,0,1,1,0
2,0,1,3021.3,0,1,0,0,1,1,0
1,0,0,2245.4,0,1,0,0,1,1,0
1,1,0,24.75,0,0,1,0,0,1,1
1,0,0,944.65,0,0,1,0,1,1,0
2,0,1,1264.2,1,1,1,0,1,0,0
3,0,1,4917.75,1,0,0,0,1,0,0
1,1,1,2012.7,1,0,1,0,1,1,1
3,0,0,5743.3,1,0,1,0,1,0,0
1,0,0,1864.65,1,0,1,0,1,0,0
1,1,1,1221.65,0,1,0,0,1,0,0
3,0,0,1390.85,1,1,0,0,0,1,0
1,1,1,302.35,0,1,0,0,1,0,0
1,1,1,1374.9,0,0,0,0,1,0,0
1,0,1,1336.9,0,1,0,0,1,1,0
1,1,0,1297.8,0,1,1,0,1,0,0
3,0,1,6067.4,0,0,0,0,1,1,0
3,0,0,1222.25,0,1,1,0,1,1,0
3,0,0,487.95,0,1,1,0,1,1,0
3,1,0,2548.55,0,1,0,0,1,1,0
3,1,0,835.5,0,0,0,0,1,1,0
1,1,1,242.05,0,1,0,0,1,1,1
1,0,0,44.75,0,0,0,0,1,0,0
1,0,0,63.75,0,0,0,0,1,0,1
3,0,1,6218.45,0,0,0,0,1,0,0
1,1,1,260.9,0,1,0,1,1,1,1
1,1,1,7320.9,1,1,0,0,1,1,0
1,1,1,2967.35,0,1,0,1,1,0,1
3,1,1,6333.8,0,0,0,0,1,0,0
1,0,0,939.7,1,1,0,0,1,1,1
1,0,1,4200.25,0,1,0,1,1,1,0
3,0,0,5950.2,1,0,0,0,1,0,0
1,1,1,1037.75,0,1,0,0,1,1,1
1,0,0,93.4,0,0,0,0,1,1,0
1,0,0,50.45,0,1,0,0,1,0,1
3,0,0,1614.9,0,1,0,0,1,0,0
1,0,1,1573.95,0,0,1,0,1,1,0
1,1,1,3624.3,0,1,1,0,1,1,1
1,0,1,100.25,0,1,0,0,1,0,1
1,1,1,1468.75,1,0,0,0,1,1,0
1,1,1,2607.6,1,1,0,0,1,1,0
1,1,1,1422.1,0,1,0,0,1,0,1
1,1,1,69.85,0,1,0,0,1,1,1
1,0,1,858.6,0,0,0,0,1,1,1
2,1,0,1523.4,0,1,0,0,0,1,0
1,1,1,324.3,0,1,0,0,1,1,1
2,0,0,3435.6,1,1,0,0,1,0,0
1,0,0,399.6,0,1,0,0,1,0,1
2,0,1,4549.45,1,1,0,0,1,1,0
1,0,0,322.5,0,1,0,0,1,1,0
1,0,1,3273.55,0,1,0,1,1,1,1
3,0,1,5375.15,0,0,1,0,1,1,0
1,0,1,2510.7,0,1,0,1,1,0,0
3,0,0,3090.05,1,0,0,0,0,1,0
1,1,0,61.05,0,0,0,0,1,0,0
1,0,0,20.9,0,0,0,0,1,0,1
2,0,0,955.6,0,1,1,0,1,1,0
1,1,0,140.4,0,1,0,0,1,0,0
3,1,0,1493.1,0,0,0,0,1,0,0
1,0,1,69.4,0,1,0,0,1,0,1
1,0,0,1626.05,0,1,0,0,0,1,0
1,1,1,541.15,0,1,0,0,1,0,1
3,0,0,1784.9,0,0,0,0,1,1,0
1,1,1,70.35,0,1,0,0,1,1,0
3,0,0,6075.9,1,0,0,0,1,1,0
1,0,1,5500.6,0,0,0,0,1,0,0
2,0,0,73.1,0,0,1,0,1,1,0
1,0,1,3229.4,0,1,0,1,1,0,1
2,0,0,3399.85,0,1,1,0,1,0,0
2,0,1,6431.05,1,1,0,1,1,0,0
1,0,0,19.75,0,1,0,0,1,1,0
3,0,0,1230.9,0,1,1,0,1,1,0
3,0,0,454.65,0,0,1,0,1,0,0
1,1,1,235.05,0,0,0,0,1,1,0
1,1,1,70.1,0,1,0,0,1,0,1
3,0,0,6595.9,1,0,1,0,1,0,0
2,1,1,5867.0,0,1,0,1,1,1,0
2,0,0,196.35,0,1,1,0,1,0,0
1,1,1,909.25,0,1,1,0,1,0,1
2,0,1,6449.15,1,0,1,0,1,1,0
3,0,0,762.45,0,0,0,0,1,0,0
1,1,1,5283.95,0,1,0,0,1,1,1
1,1,1,1617.5,0,1,0,0,1,0,1
2,0,0,785.75,0,0,0,0,1,1,0
3,0,0,1776.0,0,1,0,0,1,0,0
3,0,0,5396.25,1,0,0,1,1,1,0
1,0,0,574.5,1,0,0,0,1,0,0
1,0,0,400.3,0,0,1,0,1,0,0
1,1,1,84.3,0,0,0,0,1,0,1
1,0,0,2656.3,1,0,0,0,1,0,0
2,1,0,1445.95,1,0,1,0,1,1,0
3,0,0,5212.65,1,1,0,1,1,0,0
3,0,0,6440.25,1,0,1,1,1,0,1
1,1,1,2244.95,0,1,0,0,1,0,0
1,0,1,1130.0,0,1,0,0,1,0,0
3,0,0,6463.15,1,1,1,0,1,1,0
1,1,1,1131.2,0,1,0,1,1,0,1
1,1,1,585.95,0,1,0,1,1,1,1
2,0,1,6252.7,1,1,0,0,1,0,0
1,0,0,19.95,0,0,1,0,1,1,1
1,1,0,2062.15,0,0,0,0,0,0,0
2,0,0,587.1,0,0,0,0,1,1,0
1,1,1,720.45,0,0,0,1,1,1,0
1,1,1,2186.4,0,1,0,0,1,1,1
1,0,1,2979.3,0,1,0,0,1,1,0
1,0,1,956.65,0,1,0,0,1,1,0
3,1,1,3201.55,1,1,0,0,1,0,1
1,0,1,3973.2,0,1,0,0,1,0,0
1,0,0,447.9,1,0,0,1,1,1,0
3,0,0,1335.2,0,0,0,0,1,0,0
1,0,1,661.25,0,1,1,0,1,1,1
1,1,1,1111.85,0,1,0,0,1,0,1
3,0,1,7555.0,0,1,0,0,1,0,0
1,0,0,49.0,1,0,0,0,1,1,0
1,1,1,3046.15,0,1,1,0,1,0,1
1,1,1,69.35,0,1,0,0,1,1,1
1,0,0,836.35,0,1,0,0,0,1,0
1,1,1,272.2,1,0,0,0,1,0,1
3,1,0,5293.4,0,1,1,0,1,1,1
1,0,0,20.95,0,0,0,0,1,1,0
1,0,0,50.55,0,0,0,1,1,0,1
1,0,1,2570.0,0,0,0,1,1,0,0
2,0,0,798.2,0,0,1,0,1,1,0
1,1,1,80.55,0,1,0,0,1,1,1
1,0,0,44.15,0,0,0,0,1,0,0
1,1,1,916.9,0,1,1,0,1,0,1
1,1,1,6487.2,0,1,1,0,1,1,0
1,0,1,1855.65,0,1,0,0,1,0,1
1,0,1,1556.85,1,1,1,0,1,0,0
3,0,0,1988.05,0,1,1,0,1,0,0
1,0,1,5432.2,1,1,1,0,1,1,0
1,0,0,147.55,0,1,0,0,1,0,0
3,0,1,8424.9,1,1,0,0,1,1,0
1,0,1,2203.7,1,1,0,0,1,1,0
3,0,0,387.4,0,0,1,0,1,1,0
1,1,1,116.65,0,1,0,0,1,1,1
2,0,0,3045.75,1,0,0,0,0,1,0
1,1,1,2287.25,0,1,0,1,1,0,1
1,0,0,130.5,0,0,0,0,1,1,0
2,1,1,767.9,0,1,1,0,1,1,0
1,1,0,446.8,0,0,1,0,1,0,0
3,0,1,8100.25,1,0,1,0,1,0,0
1,0,1,830.7,0,1,0,0,1,0,1
1,0,0,20.0,0,0,0,0,1,1,1
2,0,0,4689.15,1,0,0,0,0,0,0
2,1,1,6754.35,1,1,0,0,1,1,0
1,1,1,3540.65,1,1,0,0,1,1,0
2,1,1,2184.6,1,1,0,0,1,1,0
1,0,0,1054.6,0,1,0,0,1,0,1
1,0,0,130.55,0,1,0,0,1,1,0
1,0,1,1540.35,0,1,0,0,1,0,0
1,1,1,6411.25,0,1,0,0,1,0,0
3,1,0,1432.55,0,0,1,0,1,1,0
2,0,1,7629.85,0,1,0,1,1,0,0
1,0,0,101.9,0,0,0,0,1,1,0
1,1,0,313.4,0,0,1,0,1,1,0
2,1,1,6312.9,0,1,0,1,1,0,0
1,0,0,629.55,1,1,0,0,1,0,0
1,1,1,2640.55,0,1,0,0,1,1,0
3,0,0,1372.45,0,0,0,0,1,0,0
3,0,0,1212.25,0,0,0,0,1,1,0
3,0,0,6237.05,1,1,1,0,1,1,0
3,1,0,6310.9,1,0,0,0,1,0,0
3,0,0,5031.0,1,0,0,1,1,1,0
1,1,1,85.05,0,1,0,1,1,0,1
3,0,1,8672.45,1,1,1,0,1,0,0
1,0,1,2196.45,1,0,0,0,1,0,0
1,0,1,3008.15,1,1,0,0,1,0,0
3,0,0,220.8,0,0,1,0,1,0,0
3,0,1,5779.6,1,0,0,1,1,0,0
1,1,0,222.65,0,1,0,0,1,0,0
2,0,0,914.6,0,1,1,0,1,0,0
1,0,0,246.3,0,0,0,0,1,0,0
1,1,1,2110.15,1,1,1,0,1,0,1
3,0,0,5560.0,1,0,1,0,1,0,0
2,0,1,1633.0,0,1,0,0,1,1,0
1,0,1,547.65,1,1,0,0,1,0,1
1,0,0,969.85,0,0,0,0,1,1,0
2,0,0,2610.65,0,1,1,0,1,0,0
3,0,1,6567.9,1,0,1,0,1,1,0
1,0,1,4747.85,1,1,0,0,1,1,0
3,0,0,1759.55,0,1,0,0,1,0,0
1,0,0,101.1,1,0,0,0,0,1,0
1,0,1,6496.15,0,1,0,1,1,1,0
3,0,0,4234.15,1,0,0,0,1,1,0
3,0,0,300.7,0,0,1,0,1,0,0
1,0,0,59.55,1,1,1,0,1,1,0
3,0,0,4323.35,0,1,0,0,1,1,0
2,0,0,1466.1,1,1,1,0,1,1,0
2,0,1,8684.8,1,1,0,0,1,1,1
3,0,0,1776.45,0,1,0,0,1,0,0
3,0,0,2933.95,1,0,1,0,0,0,0
1,1,1,4370.25,0,1,0,1,1,0,1
1,0,0,144.35,0,0,1,0,1,1,0
3,0,0,4804.75,1,0,0,0,1,0,0
1,0,0,1125.2,0,0,0,0,1,1,0
1,0,0,39.85,0,1,0,0,1,0,0
1,1,1,422.4,0,1,0,1,1,1,0
1,0,1,251.75,1,1,0,0,1,1,1
3,0,1,8332.15,1,0,0,0,1,1,0
1,1,0,314.6,0,1,0,0,1,0,0
1,0,1,4331.4,0,1,0,0,1,1,0
1,0,1,6382.0,0,1,0,1,1,1,0
1,1,1,740.3,0,1,0,0,1,1,1
1,0,1,600.15,0,1,0,1,1,0,0
1,0,1,5538.8,0,1,0,1,1,0,0
2,0,1,7049.5,1,1,0,0,1,1,0
1,0,0,690.5,1,0,0,0,1,0,0
1,0,0,279.3,0,1,0,0,1,0,0
1,0,0,1427.55,0,0,0,0,1,1,0
1,1,1,452.7,0,1,0,0,1,1,1
1,0,0,19.45,0,0,1,0,1,0,1
3,0,0,1709.15,0,1,1,0,1,0,0
1,0,0,53.15,0,0,0,0,1,0,0
3,0,0,777.35,0,0,1,0,1,0,0
2,0,0,860.85,0,0,1,0,1,1,0
2,0,0,5012.1,1,1,0,1,1,1,0
1,1,1,166.3,0,1,0,0,1,0,1
1,1,1,2404.1,0,1,0,1,1,1,0
1,1,1,70.0,0,1,1,0,1,1,1
1,0,0,24.4,0,0,0,0,0,0,0
3,0,0,4820.15,1,1,1,0,1,1,1
1,0,0,209.9,1,1,0,0,1,1,0
1,0,0,610.75,1,1,0,0,1,1,0
1,1,1,3409.6,0,1,0,0,1,0,1
